timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-05-05 04:00:00,8851.64,9118.17,8851.64,9020.52,96630.501,1588665599999,871432766.53168,250960,49319.855,444786474.22743,0
2020-05-05 08:00:00,9021.05,9078.51,8766.12,8849.15,99757.882,1588679999999,889677877.26703,267020,46551.556,415191383.73291,0
2020-05-05 12:00:00,8849.15,8955.0,8812.92,8844.68,72212.016,1588694399999,641096008.25378,209885,33707.238,299315523.92813,0
2020-05-05 16:00:00,8846.04,8937.0,8822.33,8905.82,46388.022,1588708799999,412166283.95412,149689,23227.836,206398606.60402,0
2020-05-05 20:00:00,8905.69,9045.67,8900.07,9022.78,52657.576,1588723199999,471951607.99846,167935,27001.522,242038817.71292,0
2020-05-06 00:00:00,9022.76,9071.98,8916.01,8981.67,50605.036,1588737599999,454944633.24862,150251,23594.591,212142385.77766,0
2020-05-06 04:00:00,8982.12,9050.0,8960.36,9019.7,46683.698,1588751999999,421190265.67922,136522,23861.218,215310083.99136,0
2020-05-06 08:00:00,9019.27,9360.0,8994.6,9321.44,146975.291,1588766399999,1348583020.3312,380380,77610.606,711807908.66177,0
2020-05-06 12:00:00,9321.83,9393.59,9125.53,9277.99,111400.313,1588780799999,1031082422.20972,285138,52296.067,484091971.62557,0
2020-05-06 16:00:00,9277.99,9326.12,9205.98,9243.01,57372.629,1588795199999,531162979.00298,149777,27747.926,256954634.95284,0
2020-05-06 20:00:00,9243.0,9405.0,9055.0,9148.27,94716.833,1588809599999,877896763.8397,235411,44445.348,412240408.56358,0
2020-05-07 00:00:00,9148.29,9379.0,9022.0,9292.36,100153.001,1588823999999,923865658.95208,249239,50681.95,467622302.5359,0
2020-05-07 04:00:00,9292.14,9321.07,9232.04,9312.13,44585.321,1588838399999,413891799.95608,122502,22011.37,204384032.30087,0
2020-05-07 08:00:00,9311.32,9348.46,9251.99,9285.15,47218.044,1588852799999,439049037.53385,163118,21421.405,199235734.18496,0
2020-05-07 12:00:00,9285.3,9630.0,9265.77,9518.55,184221.794,1588867199999,1743360919.05416,503363,93573.043,885591833.08988,0
2020-05-07 16:00:00,9518.55,9965.0,9505.63,9871.77,234330.973,1588881599999,2287868978.35761,614451,118616.147,1158013799.66886,0
2020-05-07 20:00:00,9871.67,10080.0,9730.0,9995.0,128411.086,1588895999999,1271429336.43626,351796,63555.709,629555127.80336,0
2020-05-08 00:00:00,9994.74,10045.03,9833.34,9939.84,89482.693,1588910399999,889813511.45994,256973,42999.202,427672079.87345,0
2020-05-08 04:00:00,9939.56,9940.0,9726.0,9818.52,88597.577,1588924799999,870977473.31909,255828,43096.06,423740229.65264,0
2020-05-08 08:00:00,9818.61,9972.57,9816.48,9912.7,66832.031,1588939199999,660893462.61799,203064,34090.838,337161052.78822,0
2020-05-08 12:00:00,9912.04,10024.98,9800.0,9949.28,94975.38,1588953599999,942357833.8182,276669,47109.256,467538330.51294,0
2020-05-08 16:00:00,9949.61,10004.0,9873.73,9954.49,52819.214,1588967999999,525873347.79016,159072,25210.119,251046555.83389,0
2020-05-08 20:00:00,9954.28,10017.21,9765.83,9807.49,65327.316,1588982399999,647566168.56696,190514,30109.449,298656684.3864,0
2020-05-09 00:00:00,9809.63,9923.98,9731.86,9874.64,50947.507,1588996799999,501982583.66038,145972,25222.79,248589490.40545,0
2020-05-09 04:00:00,9874.64,9888.0,9577.71,9609.65,96974.782,1589011199999,944610262.17169,258358,43021.415,419215208.00178,0
2020-05-09 08:00:00,9608.49,9730.49,9528.23,9651.24,85806.061,1589025599999,827214920.797,251699,42495.978,409801559.506,0
2020-05-09 12:00:00,9651.64,9729.0,9620.88,9698.04,57950.471,1589039999999,560835827.87731,177965,29015.908,280857927.66646,0
2020-05-09 16:00:00,9697.3,9804.9,9682.0,9753.34,48184.299,1589054399999,470068907.73325,144391,24668.006,240689156.127,0
2020-05-09 20:00:00,9754.19,9780.0,9530.0,9550.67,72078.837,1589068799999,694694351.23547,211598,32487.086,313176565.06691,0
2020-05-10 00:00:00,9550.25,9580.0,7940.0,8621.65,348028.314,1589083199999,3024675270.00641,759977,162504.357,1409145793.57308,0
2020-05-10 04:00:00,8621.0,8832.3,8466.0,8807.73,89977.201,1589097599999,776389690.52257,249345,48408.652,417917297.58935,0
2020-05-10 08:00:00,8805.67,8900.2,8656.55,8735.82,90849.251,1589111999999,798521466.9526,241372,44784.466,393803264.255,0
2020-05-10 12:00:00,8734.56,8816.72,8565.0,8649.62,79880.372,1589126399999,694966985.18503,231613,39174.904,340927717.78445,0
2020-05-10 16:00:00,8649.73,8687.71,8250.0,8499.69,138541.444,1589140799999,1175192358.33025,385458,66879.128,567468751.6359,0
2020-05-10 20:00:00,8499.66,8837.4,8495.0,8719.53,95632.449,1589155199999,832884505.9095,289643,48294.755,420633464.84197,0
2020-05-11 00:00:00,8723.23,8800.0,8656.19,8696.89,50245.717,1589169599999,438754146.04955,147069,25418.308,222032780.75063,0
2020-05-11 04:00:00,8695.32,8729.38,8610.42,8660.96,50224.73,1589183999999,435499946.29803,142609,26237.431,227557285.60058,0
2020-05-11 08:00:00,8661.0,8988.0,8472.01,8923.21,154096.987,1589198399999,1343156235.81395,375103,80449.085,701610811.83856,0
2020-05-11 12:00:00,8924.0,9164.0,8756.0,8880.01,196667.552,1589212799999,1758858296.06791,489326,98429.986,880681766.20261,0
2020-05-11 16:00:00,8880.0,8925.0,8151.12,8747.36,278582.2,1589227199999,2374400967.35149,682485,138246.761,1178673953.86442,0
2020-05-11 20:00:00,8747.36,8812.35,8457.12,8561.09,75347.778,1589241599999,649515370.32844,270818,37942.974,327133946.98196,0
2020-05-12 00:00:00,8560.73,8740.25,8520.43,8712.55,46444.672,1589255999999,401036017.79666,155451,25476.089,219971062.44247,0
2020-05-12 04:00:00,8712.68,8777.77,8608.05,8651.42,49700.869,1589270399999,432419757.42694,156890,25208.108,219373303.47343,0
2020-05-12 08:00:00,8651.75,8829.0,8626.58,8798.56,62545.166,1589284799999,547888136.44222,182321,32819.092,287479228.61318,0
2020-05-12 12:00:00,8798.0,8939.99,8648.59,8863.5,91950.445,1589299199999,810794616.20156,251913,47688.04,420615232.09379,0
2020-05-12 16:00:00,8862.73,8981.0,8770.0,8789.76,71523.96,1589313599999,636022598.9303,210894,34716.836,308787297.73142,0
2020-05-12 20:00:00,8787.94,8852.58,8725.0,8808.71,47550.929,1589327999999,418338195.34286,146599,24027.234,211423613.68065,0
2020-05-13 00:00:00,8808.71,8971.0,8790.04,8908.63,44899.043,1589342399999,400090944.5479,151021,23647.127,210724066.8467,0
2020-05-13 04:00:00,8908.42,8940.0,8854.0,8867.64,32886.656,1589356799999,292560787.36663,120791,16738.962,148931556.67968,0
2020-05-13 08:00:00,8866.83,9048.66,8828.0,9034.48,64635.38,1589371199999,577481899.35104,183170,35055.428,313267033.09919,0
2020-05-13 12:00:00,9034.05,9180.48,8983.0,9135.32,93381.892,1589385599999,848168223.05919,268561,48923.144,444495187.62476,0
2020-05-13 16:00:00,9134.18,9164.69,9042.0,9145.82,51319.198,1589399999999,466769277.69791,162290,26314.666,239385689.91815,0
2020-05-13 20:00:00,9145.82,9397.0,9132.82,9305.91,92596.831,1589414399999,860842792.82682,268706,48270.457,448726796.02221,0
2020-05-14 00:00:00,9305.91,9383.78,9250.66,9346.85,44926.612,1589428799999,418328439.27597,154958,23237.442,216417074.13252,0
2020-05-14 04:00:00,9347.28,9544.53,9263.0,9502.66,84849.251,1589443199999,798982595.57173,223734,45719.827,430690468.9817,0
2020-05-14 08:00:00,9502.44,9950.0,9472.84,9681.12,210090.559,1589457599999,2038782058.57593,507091,105971.829,1028569398.13553,0
2020-05-14 12:00:00,9681.38,9755.93,9520.28,9743.59,103177.473,1589471999999,995698250.48055,268923,51531.82,497446406.08772,0
2020-05-14 16:00:00,9743.56,9782.1,9570.0,9657.56,69175.303,1589486399999,668084626.35025,188037,34177.91,330091630.44855,0
2020-05-14 20:00:00,9656.99,9876.0,9581.8,9786.8,90309.24,1589500799999,878997610.38487,254113,46353.326,451243997.15075,0
2020-05-15 00:00:00,9787.62,9843.5,9231.0,9471.0,116163.855,1589515199999,1108838339.03838,308986,54842.975,523697845.77036,0
2020-05-15 04:00:00,9471.47,9722.64,9364.82,9669.98,71289.748,1589529599999,679728561.80724,195888,37081.455,353719715.36938,0
2020-05-15 08:00:00,9668.44,9700.0,9460.0,9589.96,71385.418,1589543999999,685370095.93328,205676,34291.431,329317931.81363,0
2020-05-15 12:00:00,9590.22,9615.0,9405.0,9472.45,79081.611,1589558399999,753179227.37,216304,38078.329,362749427.1064,0
2020-05-15 16:00:00,9472.93,9532.19,9320.0,9337.31,66952.851,1589572799999,632109050.00911,184240,33493.172,316369824.60874,0
2020-05-15 20:00:00,9336.97,9482.93,9100.0,9310.73,99233.613,1589587199999,924802364.55961,288167,49921.647,465548515.60006,0
2020-05-16 00:00:00,9311.21,9454.99,9210.03,9401.25,55506.515,1589601599999,520127870.64799,182181,29956.263,280815016.20766,0
2020-05-16 04:00:00,9401.54,9585.0,9371.35,9385.86,58515.234,1589615999999,554300579.57511,165459,29974.674,284036479.8975,0
2020-05-16 08:00:00,9385.87,9455.8,9326.0,9410.0,40174.382,1589630399999,377601675.36788,138963,20836.013,195903221.72978,0
2020-05-16 12:00:00,9410.0,9529.53,9329.0,9375.34,55140.94,1589644799999,520316629.83487,171724,28362.249,267720225.86795,0
2020-05-16 16:00:00,9375.34,9410.0,9260.0,9325.59,48579.072,1589659199999,453519671.39268,150160,24692.073,230581052.16334,0
2020-05-16 20:00:00,9325.59,9439.0,9291.43,9374.99,29852.058,1589673599999,279964334.76234,109541,15994.211,150013291.38419,0
2020-05-17 00:00:00,9374.99,9572.38,9317.16,9539.0,47786.281,1589687999999,453129188.98346,151962,26312.737,249511904.72998,0
2020-05-17 04:00:00,9539.0,9568.72,9470.0,9536.32,28826.63,1589702399999,274469402.22725,100130,14699.203,139975250.94764,0
2020-05-17 08:00:00,9536.22,9550.0,9447.13,9518.43,30468.441,1589716799999,289503460.97535,110563,15407.225,146420886.47198,0
2020-05-17 12:00:00,9518.43,9880.0,9517.89,9818.43,106046.554,1589731199999,1032679944.97508,312279,57156.044,556452210.07382,0
2020-05-17 16:00:00,9818.43,9836.72,9700.68,9768.64,41700.688,1589745599999,406696656.47978,137780,20808.75,202985558.91976,0
2020-05-17 20:00:00,9768.62,9794.6,9600.0,9678.57,46030.746,1589759999999,446249889.01973,160552,21841.111,211814776.80561,0
2020-05-18 00:00:00,9677.31,9958.67,9677.19,9858.12,75937.377,1589774399999,748655399.90581,233172,39738.926,391731833.54332,0
2020-05-18 04:00:00,9858.14,9910.99,9722.96,9782.66,56224.276,1589788799999,551971823.38047,163912,27696.62,272017437.60095,0
2020-05-18 08:00:00,9781.46,9795.0,9450.0,9628.68,90769.615,1589803199999,872179859.69444,247340,44066.469,423515219.37947,0
2020-05-18 12:00:00,9629.34,9730.0,9560.0,9663.3,57151.64,1589817599999,552100383.73986,167912,28705.878,277323408.71749,0
2020-05-18 16:00:00,9664.09,9718.62,9540.01,9698.65,53914.362,1589831999999,519746296.48851,156063,27016.295,260478523.32681,0
2020-05-18 20:00:00,9698.09,9753.18,9645.95,9731.1,29735.1,1589846399999,288700341.56997,97026,15457.199,150096785.98405,0
2020-05-19 00:00:00,9731.11,9739.0,9480.0,9526.23,58420.302,1589860799999,561010230.17615,169599,28107.963,269998590.2895,0
2020-05-19 04:00:00,9526.02,9619.0,9462.0,9570.18,38737.878,1589875199999,370427927.79412,127348,20742.406,198380722.46133,0
2020-05-19 08:00:00,9570.0,9900.0,9567.99,9748.3,105609.548,1589889599999,1032256133.56661,278124,55639.183,543881623.80972,0
2020-05-19 12:00:00,9748.31,9760.29,9555.0,9685.0,99917.174,1589903999999,965219627.65304,263493,48450.802,468156096.35017,0
2020-05-19 16:00:00,9684.99,9728.97,9620.0,9643.36,36691.199,1589918399999,355219838.45989,112542,18638.473,180475707.3269,0
2020-05-19 20:00:00,9643.6,9795.0,9617.13,9773.64,36937.744,1589932799999,358744591.54739,111599,20193.222,196176483.30181,0
2020-05-20 00:00:00,9772.66,9800.0,9706.6,9722.76,31804.244,1589947199999,310054681.55776,98693,16289.88,158831363.55265,0
2020-05-20 04:00:00,9722.78,9838.0,9635.0,9762.0,53707.818,1589961599999,523787440.13397,146411,28019.85,273379689.17995,0
2020-05-20 08:00:00,9761.82,9808.0,9711.02,9730.0,35836.253,1589975999999,349880396.2594,108242,18658.774,182222989.69762,0
2020-05-20 12:00:00,9731.18,9798.0,9281.42,9410.03,106560.769,1589990399999,1022711953.69749,268765,48279.082,463749753.27441,0
2020-05-20 16:00:00,9410.02,9541.91,9353.0,9525.14,69442.151,1590004799999,658473278.24739,184735,36047.992,341903260.28807,0
2020-05-20 20:00:00,9525.14,9594.7,9432.1,9508.11,37072.355,1590019199999,353503596.08818,113833,19136.288,182537014.19283,0
2020-05-21 00:00:00,9508.0,9573.0,9444.36,9479.96,31401.465,1590033599999,298451891.72209,100023,15871.52,150870441.97422,0
2020-05-21 04:00:00,9479.97,9525.0,9413.98,9453.5,32069.772,1590047999999,304008297.24216,95167,15956.789,151295518.23542,0
2020-05-21 08:00:00,9453.61,9498.49,9225.53,9385.0,89319.02,1590062399999,835844600.33739,261147,43049.202,402959585.23097,0
2020-05-21 12:00:00,9385.0,9390.0,8932.13,9082.3,152516.314,1590076799999,1396460802.44013,406232,72836.238,667035643.66008,0
2020-05-21 16:00:00,9081.89,9130.0,8812.2,9062.54,112725.16,1590091199999,1012582210.45849,292756,57763.877,519046129.22882,0
2020-05-21 20:00:00,9062.53,9159.87,9005.22,9060.0,43407.462,1590105599999,394447950.65454,130860,22658.61,205928332.97927,0
2020-05-22 00:00:00,9060.0,9128.58,8953.34,8991.49,54478.771,1590119999999,492612632.50813,153555,27864.723,252005470.55231,0
2020-05-22 04:00:00,8991.25,9110.0,8920.0,9077.28,51061.128,1590134399999,461318104.67422,138626,27538.543,248866914.18759,0
2020-05-22 08:00:00,9077.28,9190.86,9041.0,9162.0,48567.084,1590148799999,443335566.97339,127283,26113.327,238405301.8704,0
2020-05-22 12:00:00,9162.53,9219.58,9076.41,9219.58,49416.877,1590163199999,452401903.22076,141026,25664.342,235018287.68133,0
2020-05-22 16:00:00,9219.58,9259.38,9134.32,9170.99,48158.162,1590177599999,443090039.82333,132930,25206.983,231993132.97987,0
2020-05-22 20:00:00,9170.99,9211.9,9124.15,9166.4,24326.051,1590191999999,223107662.13427,79508,11846.4,108664669.37355,0
2020-05-23 00:00:00,9166.43,9300.0,9166.43,9280.0,34472.182,1590206399999,318780617.31175,96654,19324.65,178726032.48024,0
2020-05-23 04:00:00,9280.0,9295.0,9207.31,9252.01,23059.071,1590220799999,213167233.91832,69110,11865.138,109694822.42041,0
2020-05-23 08:00:00,9252.0,9253.82,9092.0,9168.95,49059.819,1590235199999,449449219.32607,136122,23462.586,214925989.65494,0
2020-05-23 12:00:00,9168.95,9216.0,9076.9,9195.46,38862.247,1590249599999,355798856.87969,114159,20497.609,187727297.33177,0
2020-05-23 16:00:00,9195.49,9206.98,9112.34,9177.01,28607.285,1590263999999,262240213.0842,88475,14013.859,128491310.08012,0
2020-05-23 20:00:00,9177.0,9245.33,9150.0,9176.41,27529.056,1590278399999,253434997.20631,78008,14637.181,134765270.8064,0
2020-05-24 00:00:00,9176.32,9227.21,9111.0,9188.91,23953.821,1590292799999,219907380.60578,68813,12116.897,111281052.94926,0
2020-05-24 04:00:00,9188.9,9293.0,9180.0,9251.22,29770.838,1590307199999,275533397.32266,76781,16690.526,154468453.9219,0
2020-05-24 08:00:00,9251.22,9294.44,9089.0,9111.31,47072.852,1590321599999,433319147.2841,128089,21906.923,201788319.59161,0
2020-05-24 12:00:00,9111.04,9176.44,9006.0,9050.0,65627.531,1590335999999,596272678.35986,175907,32992.342,299860458.82213,0
2020-05-24 16:00:00,9050.0,9051.15,8851.24,9015.44,101780.437,1590350399999,910664446.52927,240275,50434.684,451390449.42027,0
2020-05-24 20:00:00,9014.31,9090.0,8674.0,8711.37,71437.899,1590364799999,635159872.32253,182193,33817.392,300930287.82162,0
2020-05-25 00:00:00,8711.37,8817.07,8623.38,8779.99,54119.715,1590379199999,474114862.76352,130564,28171.139,246921241.3944,0
2020-05-25 04:00:00,8780.0,8868.2,8755.29,8861.64,33754.542,1590393599999,297197176.90066,91398,19300.801,169981907.0778,0
2020-05-25 08:00:00,8861.65,8876.6,8657.0,8746.3,67394.187,1590407999999,590314458.09361,169533,32822.527,287531270.08725,0
2020-05-25 12:00:00,8746.27,8853.48,8724.34,8775.67,57495.69,1590422399999,504708320.69427,139068,30369.398,266620841.57736,0
2020-05-25 16:00:00,8775.68,8977.0,8756.6,8922.18,64398.443,1590436799999,571163332.65666,159865,34589.736,306825735.69001,0
2020-05-25 20:00:00,8922.18,8939.93,8860.0,8895.65,25817.529,1590451199999,229839532.26806,84667,12908.233,114920698.71641,0
2020-05-26 00:00:00,8895.66,8924.97,8817.36,8900.0,34547.221,1590465599999,306701610.32753,95723,17984.795,159704426.45521,0
2020-05-26 04:00:00,8900.01,8963.0,8853.5,8951.96,38067.834,1590479999999,339306667.35921,103539,19374.228,172733171.46247,0
2020-05-26 08:00:00,8951.98,9011.82,8777.0,8864.37,64033.181,1590494399999,570156985.06548,168345,31601.099,281515546.01046,0
2020-05-26 12:00:00,8864.38,8912.79,8700.0,8720.48,71536.033,1590508799999,629694898.35837,180162,34690.907,305478806.46519,0
2020-05-26 16:00:00,8720.59,8816.0,8693.18,8795.98,38857.364,1590523199999,341140674.22398,102392,20696.584,181739655.37512,0
2020-05-26 20:00:00,8795.99,8877.33,8795.38,8837.05,28577.525,1590537599999,252507231.77157,86020,15500.949,136975185.28135,0
2020-05-27 00:00:00,8837.88,8892.0,8811.0,8825.03,27737.322,1590551999999,245562116.79614,81660,14491.475,128318392.41505,0
2020-05-27 04:00:00,8825.33,8880.0,8822.02,8841.85,19007.215,1590566399999,168213003.7235,58335,10009.552,88593219.24051,0
2020-05-27 08:00:00,8841.73,9196.14,8841.23,9144.99,83682.409,1590580799999,755668869.36465,199746,47094.374,425112332.9137,0
2020-05-27 12:00:00,9144.91,9230.0,9116.01,9143.0,62278.416,1590595199999,570052307.35597,154666,30892.409,282830651.06852,0
2020-05-27 16:00:00,9142.88,9215.0,9129.67,9153.49,34942.035,1590609599999,320335978.53762,93184,18128.04,166212167.94353,0
2020-05-27 20:00:00,9153.99,9199.0,9046.1,9197.32,44606.601,1590623999999,407010521.67479,113134,23332.345,213004180.33347,0
2020-05-28 00:00:00,9197.32,9280.0,9151.03,9166.01,41361.59,1590638399999,380729387.76823,103695,22119.836,203640911.34242,0
2020-05-28 04:00:00,9166.0,9194.88,9120.0,9146.2,29670.288,1590652799999,271690971.60416,78841,14656.9,134234439.62534,0
2020-05-28 08:00:00,9145.78,9272.01,9110.97,9258.68,44604.459,1590667199999,409855518.45205,122624,23482.216,215852696.17169,0
2020-05-28 12:00:00,9258.52,9521.76,9245.02,9494.98,116385.095,1590681599999,1095161141.93212,258947,62292.346,586142642.96523,0
2020-05-28 16:00:00,9494.97,9537.0,9392.57,9448.84,39174.426,1590695999999,370495268.0556,100210,19445.087,183959752.23552,0
2020-05-28 20:00:00,9449.03,9621.65,9405.63,9569.59,56216.516,1590710399999,534544797.01333,137152,30467.962,289744752.28379,0
2020-05-29 00:00:00,9569.58,9598.0,9455.02,9514.24,39688.414,1590724799999,377803542.00912,103295,19909.131,189520867.55654,0
2020-05-29 04:00:00,9514.24,9547.51,9462.64,9516.52,22378.88,1590739199999,212944614.29339,68833,11418.377,108666870.68297,0
2020-05-29 08:00:00,9516.52,9590.0,9339.97,9396.0,75776.974,1590753599999,715407189.59271,178805,35913.177,339124377.86318,0
2020-05-29 12:00:00,9396.0,9473.5,9317.42,9407.25,50661.023,1590767999999,476652577.65693,129746,25260.43,237725499.84312,0
2020-05-29 16:00:00,9407.37,9450.0,9390.05,9401.89,29265.714,1590782399999,275686937.13419,83440,14875.035,140138514.51691,0
2020-05-29 20:00:00,9401.95,9448.45,9369.0,9422.26,20920.294,1590796799999,196871117.54544,63598,11067.364,104159652.76876,0
2020-05-30 00:00:00,9422.11,9428.59,9326.01,9392.85,29942.611,1590811199999,280656080.50903,82504,14676.713,137582142.17874,0
2020-05-30 04:00:00,9392.96,9596.0,9388.07,9523.52,57591.172,1590825599999,548458107.07075,145880,31512.41,300064631.04404,0
2020-05-30 08:00:00,9523.71,9582.17,9462.0,9550.07,35876.64,1590839999999,341659480.30966,98914,18122.922,172626515.56115,0
2020-05-30 12:00:00,9550.08,9574.9,9491.0,9537.11,30767.45,1590854399999,293292342.29704,94064,14757.681,140704777.32407,0
2020-05-30 16:00:00,9537.1,9553.0,9511.05,9531.9,18202.074,1590868799999,173447362.40868,62583,9677.947,92224572.27364,0
2020-05-30 20:00:00,9531.9,9753.0,9390.0,9695.0,82854.111,1590883199999,793530714.59602,207951,44192.956,423462921.07413,0
2020-05-31 00:00:00,9694.38,9698.0,9551.47,9576.49,34010.211,1590897599999,327628269.85884,100537,15968.808,153870202.466,0
2020-05-31 04:00:00,9576.49,9613.66,9515.0,9563.11,31971.909,1590911999999,305783463.72974,94133,15766.697,150821861.02732,0
2020-05-31 08:00:00,9563.11,9606.52,9493.0,9586.7,28214.84,1590926399999,269679990.97978,94332,14135.454,135141006.19975,0
2020-05-31 12:00:00,9586.7,9638.0,9436.04,9478.23,55223.638,1590940799999,526384872.81217,159154,24802.47,236513422.01486,0
2020-05-31 16:00:00,9478.65,9533.3,9460.02,9513.14,24027.683,1590955199999,228387152.96731,85244,12685.84,120593183.05761,0
2020-05-31 20:00:00,9513.14,9524.17,9371.76,9446.43,46381.075,1590969599999,438454591.20748,143086,22563.08,213365586.17415,0
2020-06-01 00:00:00,9446.49,9572.44,9420.85,9550.82,36637.041,1590983999999,348517101.22488,110831,19829.77,188655280.12315,0
2020-06-01 04:00:00,9550.82,9615.0,9522.38,9563.56,31273.19,1590998399999,298883743.89784,101861,16118.314,154067643.07887,0
2020-06-01 08:00:00,9563.55,9573.08,9506.0,9508.21,23211.548,1591012799999,221265242.53799,91571,11296.401,107691965.8319,0
2020-06-01 12:00:00,9508.21,9587.49,9486.89,9541.71,39290.681,1591027199999,374879532.29668,121554,19962.642,190508988.03785,0
2020-06-01 16:00:00,9542.44,9610.0,9533.0,9567.51,31050.605,1591041599999,297294443.21329,92105,16481.127,157812059.899,0
2020-06-01 20:00:00,9567.5,10497.25,9555.0,10232.48,172277.392,1591055999999,1726434344.4881,404545,93609.886,937488755.21415,0
2020-06-02 00:00:00,10232.41,10262.3,10057.0,10109.99,61089.949,1591070399999,619929549.23084,145834,30506.628,309597270.49301,0
2020-06-02 04:00:00,10109.99,10138.94,10080.0,10126.25,25996.104,1591084799999,262844454.2596,81279,13406.685,135563868.02182,0
2020-06-02 08:00:00,10126.33,10166.57,10100.0,10121.68,27092.143,1591099199999,274425280.56456,86725,13440.764,136166435.12603,0
2020-06-02 12:00:00,10121.67,10196.0,9264.15,9467.9,160790.653,1591113599999,1550739373.60916,395943,73824.606,711903948.55771,0
2020-06-02 16:00:00,9466.78,9544.78,9413.0,9506.55,45689.98,1591127999999,433617682.16631,132504,22523.569,213840445.23901,0
2020-06-02 20:00:00,9505.79,9548.97,9415.6,9514.9,33509.688,1591142399999,318264938.78444,97110,16643.978,158122951.84732,0
2020-06-03 00:00:00,9514.9,9535.0,9468.0,9485.71,19729.98,1591156799999,187425646.19585,64322,9428.382,89582839.93608,0
2020-06-03 04:00:00,9485.71,9540.0,9382.33,9504.0,35809.216,1591171199999,339694561.4905,101711,18017.441,170986739.76083,0
2020-06-03 08:00:00,9504.0,9627.78,9486.34,9614.17,36216.817,1591185599999,346306124.72423,113786,19692.238,188317186.64403,0
2020-06-03 12:00:00,9614.16,9644.0,9472.62,9554.18,42936.403,1591199999999,410817691.81168,127581,20495.961,196168105.01477,0
2020-06-03 16:00:00,9554.19,9623.57,9509.3,9576.01,27914.103,1591214399999,267192777.69406,90092,14594.302,139720280.57543,0
2020-06-03 20:00:00,9576.01,9694.75,9556.59,9663.59,22782.893,1591228799999,218953968.67438,74505,12981.286,124796671.6501,0
2020-06-04 00:00:00,9663.58,9684.85,9594.91,9664.02,23347.131,1591243199999,225347055.1802,79684,12326.576,118988546.93753,0
2020-06-04 04:00:00,9664.01,9674.0,9621.0,9644.81,19271.573,1591257599999,185875027.83263,65651,9444.985,91101839.52428,0
2020-06-04 08:00:00,9644.81,9654.97,9440.0,9618.4,66215.645,1591271999999,632982938.1026,177206,31646.391,302594777.44633,0
2020-06-04 12:00:00,9618.41,9850.0,9602.0,9828.11,71965.689,1591286399999,699975936.86496,193151,39703.478,386247978.52393,0
2020-06-04 16:00:00,9828.11,9884.0,9725.0,9817.06,50422.17,1591300799999,494375767.92274,144931,25256.947,247693474.56692,0
2020-06-04 20:00:00,9817.05,9861.5,9733.0,9788.33,33293.111,1591315199999,325973305.36494,108822,17167.038,168116075.05313,0
2020-06-05 00:00:00,9788.32,9845.63,9741.0,9795.88,25868.545,1591329599999,253540195.14109,80818,12645.254,123958642.01311,0
2020-06-05 04:00:00,9795.75,9825.0,9726.01,9775.02,26842.059,1591343999999,262536238.63894,80760,13644.875,133473782.49286,0
2020-06-05 08:00:00,9775.01,9855.0,9580.52,9697.25,89431.139,1591358399999,870794086.77067,230153,40975.185,399164955.97341,0
2020-06-05 12:00:00,9697.05,9725.0,9621.49,9707.09,47973.817,1591372799999,464626704.81415,136178,24221.743,234626334.70778,0
2020-06-05 16:00:00,9707.08,9749.0,9691.0,9720.5,23659.959,1591387199999,230041146.79393,70413,12442.883,120992720.11688,0
2020-06-05 20:00:00,9720.5,9730.0,9615.08,9617.29,23327.523,1591401599999,225482420.68294,76377,10691.804,103365898.81335,0
2020-06-06 00:00:00,9616.64,9645.0,9528.0,9634.6,34302.251,1591415999999,328861319.14296,101582,17486.603,167712804.83261,0
2020-06-06 04:00:00,9633.79,9635.78,9580.0,9609.51,15886.9,1591430399999,152754506.27654,61633,8033.445,77253330.2619,0
2020-06-06 08:00:00,9609.18,9698.12,9580.0,9690.36,29795.086,1591444799999,287697813.01,89084,15691.592,151525829.5795,0
2020-06-06 12:00:00,9690.9,9738.77,9622.0,9649.01,27139.901,1591459199999,262459963.62669,93912,13575.312,131310841.14292,0
2020-06-06 16:00:00,9649.01,9674.0,9579.0,9654.99,22379.423,1591473599999,215345859.45529,77501,11650.496,112129048.34037,0
2020-06-06 20:00:00,9654.99,9720.0,9626.0,9664.0,23023.142,1591487999999,222762476.6381,83643,11832.754,114503899.58433,0
2020-06-07 00:00:00,9664.01,9696.77,9622.46,9680.42,14029.609,1591502399999,135638124.49575,47942,7394.7,71497934.61833,0
2020-06-07 04:00:00,9680.93,9715.26,9630.62,9654.99,18081.285,1591516799999,174873971.9213,52133,8729.164,84447059.09538,0
2020-06-07 08:00:00,9655.0,9678.09,9540.0,9573.97,39866.118,1591531199999,383395319.71334,109029,18511.949,178106943.29945,0
2020-06-07 12:00:00,9573.65,9602.74,9373.0,9495.71,74016.933,1591545599999,702122519.88955,191612,35001.773,332142388.17295,0
2020-06-07 16:00:00,9495.7,9823.13,9455.0,9771.75,60967.05,1591559999999,586576532.67165,168139,35196.061,338769106.20023,0
2020-06-07 20:00:00,9773.52,9804.99,9679.0,9743.92,47025.318,1591574399999,457862161.85271,126686,23753.952,231312342.65391,0
2020-06-08 00:00:00,9743.92,9779.0,9701.0,9723.44,22465.806,1591588799999,218793325.34038,69657,11331.155,110375389.37613,0
